id_usuario,id_curso,carreira_desejada,area_atuacao,nivel_experiencia,nivel_experiencia_num,idade,anos_experiencia,escolaridade,escolaridade_num,tempo_disponivel_semanal,nivel_curso,nivel_curso_num,carga_horaria,avaliacao_media,taxa_conclusao_media,popularidade_score,match_nivel,match_tempo,match_carreira,score_relevancia,probabilidade_conclusao,concluiu,progresso
1816,10164,Analista de Segurança,Outro,Intermediário,2,46,6,Superior Incompleto,4,10,BASICO,1,35,4.8,91.6,96,1.0,1.0,1.0,9.04,0.98,1,100.0
1816,10171,Analista de Segurança,Outro,Intermediário,2,46,6,Superior Incompleto,4,10,AVANCADO,3,48,4.8,86.4,93,0.3,0.5,1.0,7.36,0.7007,0,73.7
1816,10169,Analista de Segurança,Outro,Intermediário,2,46,6,Superior Incompleto,4,10,AVANCADO,3,45,4.9,87.3,95,0.3,0.5,1.0,8.24,0.7373,1,100.0
1816,10023,Analista de Segurança,Outro,Intermediário,2,46,6,Superior Incompleto,4,10,AVANCADO,3,45,4.8,82.0,86,0.3,0.5,0.3,4.33,0.4635,0,64.7
1816,10060,Analista de Segurança,Outro,Intermediário,2,46,6,Superior Incompleto,4,10,INTERMEDIARIO,2,32,4.8,88.6,93,1.0,1.0,0.3,6.32,0.8848,1,100.0
1816,10175,Analista de Segurança,Outro,Intermediário,2,46,6,Superior Incompleto,4,10,INTERMEDIARIO,2,38,4.9,90.6,96,1.0,1.0,0.3,6.09,0.8494,1,100.0
1817,10125,Product Manager,Outro,Senior,3,33,15,Ensino Médio,2,12,INTERMEDIARIO,2,32,4.8,90.4,95,1.0,1.0,1.0,10.0,0.98,1,100.0
1817,10130,Product Manager,Outro,Senior,3,33,15,Ensino Médio,2,12,AVANCADO,3,28,4.8,90.8,95,1.0,1.0,1.0,9.27,0.98,1,100.0
1817,10156,Product Manager,Outro,Senior,3,33,15,Ensino Médio,2,12,AVANCADO,3,42,4.8,88.9,94,1.0,1.0,0.3,7.41,0.6827,1,100.0
1818,10141,Arquiteto de Software,Qualidade de Software,Senior,3,31,10,Superior Completo,5,12,AVANCADO,3,32,4.7,87.3,93,1.0,1.0,1.0,9.45,0.8393,1,100.0
1818,10142,Arquiteto de Software,Qualidade de Software,Senior,3,31,10,Superior Completo,5,12,AVANCADO,3,48,4.9,86.9,94,1.0,1.0,1.0,10.0,0.7638,1,100.0
1818,10138,Arquiteto de Software,Qualidade de Software,Senior,3,31,10,Superior Completo,5,12,AVANCADO,3,38,4.8,89.1,94,1.0,1.0,1.0,10.0,0.98,1,100.0
1818,10135,Arquiteto de Software,Qualidade de Software,Senior,3,31,10,Superior Completo,5,12,AVANCADO,3,50,4.9,86.7,94,1.0,0.5,1.0,9.15,0.8149,0,94.8
1818,10152,Arquiteto de Software,Qualidade de Software,Senior,3,31,10,Superior Completo,5,12,AVANCADO,3,40,4.8,86.7,93,1.0,1.0,0.3,7.0,0.5772,1,100.0
1818,10122,Arquiteto de Software,Qualidade de Software,Senior,3,31,10,Superior Completo,5,12,BASICO,1,20,4.7,93.6,96,1.0,1.0,0.3,6.1,0.8329,1,100.0
1818,10078,Arquiteto de Software,Qualidade de Software,Senior,3,31,10,Superior Completo,5,12,INTERMEDIARIO,2,30,4.8,90.7,95,1.0,1.0,0.3,7.94,0.793,1,100.0
1819,10178,QA/Tester,Tecnologia da Informação,Senior,3,50,12,Ensino Médio,2,6,AVANCADO,3,35,4.8,89.3,94,1.0,0.5,1.0,8.48,0.9389,1,100.0
1819,10183,QA/Tester,Tecnologia da Informação,Senior,3,50,12,Ensino Médio,2,6,INTERMEDIARIO,2,24,4.8,92.7,96,1.0,1.0,1.0,10.0,0.98,1,100.0
1819,10182,QA/Tester,Tecnologia da Informação,Senior,3,50,12,Ensino Médio,2,6,AVANCADO,3,36,4.8,89.4,94,1.0,0.5,1.0,9.16,0.8844,1,100.0
1819,10179,QA/Tester,Tecnologia da Informação,Senior,3,50,12,Ensino Médio,2,6,AVANCADO,3,40,4.8,88.7,94,1.0,0.5,1.0,9.11,0.9099,0,18.8
1819,10126,QA/Tester,Tecnologia da Informação,Senior,3,50,12,Ensino Médio,2,6,INTERMEDIARIO,2,30,4.9,91.6,96,1.0,0.5,0.3,6.62,0.5429,1,100.0
1819,10100,QA/Tester,Tecnologia da Informação,Senior,3,50,12,Ensino Médio,2,6,BASICO,1,30,4.7,91.6,94,1.0,0.5,0.3,6.84,0.6191,1,100.0
1819,10101,QA/Tester,Tecnologia da Informação,Senior,3,50,12,Ensino Médio,2,6,INTERMEDIARIO,2,22,4.8,93.2,97,1.0,1.0,0.3,6.15,0.7756,1,100.0
1820,10090,Engenheiro de Dados,Qualidade de Software,Junior,1,20,2,Mestrado,7,6,INTERMEDIARIO,2,28,4.9,90.8,96,0.3,0.5,1.0,7.09,0.98,1,100.0
1820,10084,Engenheiro de Dados,Qualidade de Software,Junior,1,20,2,Mestrado,7,6,INTERMEDIARIO,2,35,4.8,90.2,95,0.3,0.5,1.0,7.43,0.8315,1,100.0
1820,10180,Engenheiro de Dados,Qualidade de Software,Junior,1,20,2,Mestrado,7,6,INTERMEDIARIO,2,26,4.7,91.6,95,0.3,0.5,0.3,4.61,0.3525,1,100.0
1821,10177,QA/Tester,Gestão de Produtos,Intermediário,2,43,10,Técnico,3,4,INTERMEDIARIO,2,28,4.8,92.4,96,1.0,0.5,1.0,9.38,0.8865,1,100.0
1821,10182,QA/Tester,Gestão de Produtos,Intermediário,2,43,10,Técnico,3,4,AVANCADO,3,36,4.8,89.4,94,0.3,0.5,1.0,7.18,0.8275,1,100.0
1821,10179,QA/Tester,Gestão de Produtos,Intermediário,2,43,10,Técnico,3,4,AVANCADO,3,40,4.8,88.7,94,0.3,0.5,1.0,6.99,0.8718,0,26.5
1821,10181,QA/Tester,Gestão de Produtos,Intermediário,2,43,10,Técnico,3,4,INTERMEDIARIO,2,30,4.9,90.8,96,1.0,0.5,1.0,9.67,0.9172,1,100.0
1821,10174,QA/Tester,Gestão de Produtos,Intermediário,2,43,10,Técnico,3,4,BASICO,1,30,4.8,93.2,97,1.0,0.5,1.0,9.88,0.9323,1,100.0
1821,10155,QA/Tester,Gestão de Produtos,Intermediário,2,43,10,Técnico,3,4,AVANCADO,3,45,4.8,89.2,95,0.3,0.5,0.3,4.07,0.391,1,100.0
1821,10015,QA/Tester,Gestão de Produtos,Intermediário,2,43,10,Técnico,3,4,INTERMEDIARIO,2,55,4.8,80.0,85,1.0,0.5,0.3,5.84,0.609,0,69.1
1821,10019,QA/Tester,Gestão de Produtos,Intermediário,2,43,10,Técnico,3,4,BASICO,1,35,4.6,86.0,89,1.0,0.5,0.3,5.97,0.6838,0,62.0
1822,10058,Desenvolvedor Backend,Ciência de Dados,Senior,3,31,11,Doutorado,8,2,INTERMEDIARIO,2,24,4.8,90.3,94,1.0,0.5,1.0,8.77,0.8344,1,100.0
1822,10007,Desenvolvedor Backend,Ciência de Dados,Senior,3,31,11,Doutorado,8,2,AVANCADO,3,30,4.7,81.0,86,1.0,0.5,1.0,8.67,0.7849,1,100.0
1822,10004,Desenvolvedor Backend,Ciência de Dados,Senior,3,31,11,Doutorado,8,2,INTERMEDIARIO,2,45,4.6,82.0,86,1.0,0.5,0.3,6.43,0.7582,0,28.0
1822,10073,Desenvolvedor Backend,Ciência de Dados,Senior,3,31,11,Doutorado,8,2,BASICO,1,15,4.7,93.6,95,1.0,0.5,0.3,6.71,0.5108,0,55.8
1823,10074,Cientista de Dados,Qualidade de Software,Senior,3,29,11,Doutorado,8,2,BASICO,1,35,4.9,91.5,96,1.0,0.5,1.0,9.45,0.8271,1,100.0
1823,10010,Cientista de Dados,Qualidade de Software,Senior,3,29,11,Doutorado,8,2,BASICO,1,35,4.7,86.0,89,1.0,0.5,1.0,8.53,0.8517,1,100.0
1823,10105,Cientista de Dados,Qualidade de Software,Senior,3,29,11,Doutorado,8,2,INTERMEDIARIO,2,32,4.9,90.2,96,1.0,0.5,0.3,5.7,0.8265,1,100.0
1823,10021,Cientista de Dados,Qualidade de Software,Senior,3,29,11,Doutorado,8,2,INTERMEDIARIO,2,40,4.7,84.0,87,1.0,0.5,0.3,6.1,0.6409,0,33.9
1824,10085,Engenheiro de Dados,Outro,Senior,3,30,11,Pós-graduação,6,15,AVANCADO,3,48,4.9,86.7,93,1.0,1.0,1.0,9.78,0.98,1,100.0
1824,10086,Engenheiro de Dados,Outro,Senior,3,30,11,Pós-graduação,6,15,INTERMEDIARIO,2,32,4.8,88.9,94,1.0,1.0,1.0,9.21,0.98,1,100.0
1824,10092,Engenheiro de Dados,Outro,Senior,3,30,11,Pós-graduação,6,15,AVANCADO,3,30,4.7,88.7,93,1.0,1.0,1.0,9.79,0.98,1,100.0
1824,10160,Engenheiro de Dados,Outro,Senior,3,30,11,Pós-graduação,6,15,AVANCADO,3,44,4.9,87.8,94,1.0,1.0,0.3,7.16,0.6649,0,28.7
1824,10172,Engenheiro de Dados,Outro,Senior,3,30,11,Pós-graduação,6,15,AVANCADO,3,44,4.7,87.6,93,1.0,1.0,0.3,6.73,0.704,1,100.0
1825,10102,Analista de Dados,Infraestrutura/Cloud,Senior,3,51,11,Superior Incompleto,4,8,INTERMEDIARIO,2,26,4.7,92.9,95,1.0,1.0,1.0,10.0,0.7757,0,79.6
1825,10010,Analista de Dados,Infraestrutura/Cloud,Senior,3,51,11,Superior Incompleto,4,8,BASICO,1,35,4.7,86.0,89,1.0,0.5,1.0,8.81,0.9367,1,100.0
1825,10098,Analista de Dados,Infraestrutura/Cloud,Senior,3,51,11,Superior Incompleto,4,8,BASICO,1,25,4.8,92.4,96,1.0,1.0,1.0,10.0,0.98,1,100.0
1825,10014,Analista de Dados,Infraestrutura/Cloud,Senior,3,51,11,Superior Incompleto,4,8,INTERMEDIARIO,2,30,4.7,83.0,87,1.0,1.0,1.0,9.8,0.8689,1,100.0
1825,10142,Analista de Dados,Infraestrutura/Cloud,Senior,3,51,11,Superior Incompleto,4,8,AVANCADO,3,48,4.9,86.9,94,1.0,0.5,0.3,6.03,0.6204,0,11.1
1825,10006,Analista de Dados,Infraestrutura/Cloud,Senior,3,51,11,Superior Incompleto,4,8,INTERMEDIARIO,2,35,4.6,84.0,88,1.0,0.5,0.3,6.33,0.5761,0,20.8
1826,10183,QA/Tester,Desenvolvimento de Software,Senior,3,45,15,Doutorado,8,6,INTERMEDIARIO,2,24,4.8,92.7,96,1.0,1.0,1.0,9.96,0.9489,0,51.3
1826,10180,QA/Tester,Desenvolvimento de Software,Senior,3,45,15,Doutorado,8,6,INTERMEDIARIO,2,26,4.7,91.6,95,1.0,0.5,1.0,9.38,0.9446,1,100.0
1826,10011,QA/Tester,Desenvolvimento de Software,Senior,3,45,15,Doutorado,8,6,BASICO,1,30,4.6,84.0,87,1.0,0.5,0.3,4.84,0.6821,1,100.0
1827,10092,Engenheiro de Dados,Design,Junior,1,19,0,Ensino Fundamental,1,20,AVANCADO,3,30,4.7,88.7,93,0.3,1.0,1.0,8.7,0.8883,1,100.0
1827,10014,Engenheiro de Dados,Design,Junior,1,19,0,Ensino Fundamental,1,20,INTERMEDIARIO,2,30,4.7,83.0,87,0.3,1.0,1.0,7.19,0.7625,1,100.0
1827,10086,Engenheiro de Dados,Design,Junior,1,19,0,Ensino Fundamental,1,20,INTERMEDIARIO,2,32,4.8,88.9,94,0.3,1.0,1.0,8.53,0.946,1,100.0
1827,10093,Engenheiro de Dados,Design,Junior,1,19,0,Ensino Fundamental,1,20,AVANCADO,3,32,4.8,87.9,93,0.3,1.0,1.0,8.74,0.8695,1,100.0
1827,10049,Engenheiro de Dados,Design,Junior,1,19,0,Ensino Fundamental,1,20,AVANCADO,3,45,4.9,88.6,95,0.3,1.0,0.3,5.24,0.4803,1,100.0
1827,10122,Engenheiro de Dados,Design,Junior,1,19,0,Ensino Fundamental,1,20,BASICO,1,20,4.7,93.6,96,1.0,1.0,0.3,6.74,0.7496,0,19.1
1827,10124,Engenheiro de Dados,Design,Junior,1,19,0,Ensino Fundamental,1,20,BASICO,1,35,4.9,92.7,97,1.0,1.0,0.3,7.59,0.6716,1,100.0
1828,10171,Analista de Segurança,Outro,Senior,3,32,12,Ensino Fundamental,1,12,AVANCADO,3,48,4.8,86.4,93,1.0,1.0,1.0,9.14,0.946,1,100.0
1828,10166,Analista de Segurança,Outro,Senior,3,32,12,Ensino Fundamental,1,12,INTERMEDIARIO,2,38,4.8,89.4,94,1.0,1.0,1.0,10.0,0.98,1,100.0
1828,10156,Analista de Segurança,Outro,Senior,3,32,12,Ensino Fundamental,1,12,AVANCADO,3,42,4.8,88.9,94,1.0,1.0,0.3,6.92,0.682,0,75.6
1828,10060,Analista de Segurança,Outro,Senior,3,32,12,Ensino Fundamental,1,12,INTERMEDIARIO,2,32,4.8,88.6,93,1.0,1.0,0.3,7.68,0.7621,1,100.0
1829,10178,QA/Tester,Suporte Técnico,Senior,3,34,15,Superior Completo,5,4,AVANCADO,3,35,4.8,89.3,94,1.0,0.5,1.0,7.92,0.98,1,100.0
1829,10181,QA/Tester,Suporte Técnico,Senior,3,34,15,Superior Completo,5,4,INTERMEDIARIO,2,30,4.9,90.8,96,1.0,0.5,1.0,8.69,0.8854,1,100.0
1829,10176,QA/Tester,Suporte Técnico,Senior,3,34,15,Superior Completo,5,4,INTERMEDIARIO,2,32,4.9,91.8,96,1.0,0.5,1.0,9.09,0.914,1,100.0
1829,10098,QA/Tester,Suporte Técnico,Senior,3,34,15,Superior Completo,5,4,BASICO,1,25,4.8,92.4,96,1.0,0.5,0.3,6.82,0.7551,1,100.0
1829,10130,QA/Tester,Suporte Técnico,Senior,3,34,15,Superior Completo,5,4,AVANCADO,3,28,4.8,90.8,95,1.0,0.5,0.3,6.61,0.6389,1,100.0
1830,10097,Analista de Dados,Design,Senior,3,37,19,Pós-graduação,6,5,INTERMEDIARIO,2,35,4.7,90.7,95,1.0,0.5,1.0,9.79,0.9215,1,100.0
1830,10094,Analista de Dados,Design,Senior,3,37,19,Pós-graduação,6,5,INTERMEDIARIO,2,32,4.8,92.6,96,1.0,0.5,1.0,9.51,0.806,1,100.0
1830,10012,Analista de Dados,Design,Senior,3,37,19,Pós-graduação,6,5,INTERMEDIARIO,2,45,4.7,82.0,86,1.0,0.5,1.0,9.19,0.9398,1,100.0
1830,10095,Analista de Dados,Design,Senior,3,37,19,Pós-graduação,6,5,INTERMEDIARIO,2,38,4.9,91.3,97,1.0,0.5,1.0,9.24,0.9291,1,100.0
1830,10103,Analista de Dados,Design,Senior,3,37,19,Pós-graduação,6,5,BASICO,1,20,4.8,94.1,97,1.0,1.0,1.0,10.0,0.98,1,100.0
1830,10182,Analista de Dados,Design,Senior,3,37,19,Pós-graduação,6,5,AVANCADO,3,36,4.8,89.4,94,1.0,0.5,0.3,6.33,0.7698,1,100.0
1830,10141,Analista de Dados,Design,Senior,3,37,19,Pós-graduação,6,5,AVANCADO,3,32,4.7,87.3,93,1.0,0.5,0.3,5.44,0.7835,0,50.8
1830,10108,Analista de Dados,Design,Senior,3,37,19,Pós-graduação,6,5,AVANCADO,3,40,4.9,88.3,94,1.0,0.5,0.3,5.93,0.5841,0,60.7
1831,10046,Desenvolvedor Frontend,Segurança da Informação,Senior,3,29,7,Doutorado,8,4,BASICO,1,28,4.8,92.8,95,1.0,0.5,1.0,8.33,0.899,1,100.0
1831,10049,Desenvolvedor Frontend,Segurança da Informação,Senior,3,29,7,Doutorado,8,4,AVANCADO,3,45,4.9,88.6,95,1.0,0.5,1.0,9.9,0.7965,1,100.0
1831,10036,Desenvolvedor Frontend,Segurança da Informação,Senior,3,29,7,Doutorado,8,4,INTERMEDIARIO,2,45,4.9,88.7,94,1.0,0.5,1.0,9.44,0.9123,1,100.0
1831,10044,Desenvolvedor Frontend,Segurança da Informação,Senior,3,29,7,Doutorado,8,4,INTERMEDIARIO,2,25,4.7,91.2,94,1.0,0.5,1.0,9.31,0.7907,1,100.0
1831,10010,Desenvolvedor Frontend,Segurança da Informação,Senior,3,29,7,Doutorado,8,4,BASICO,1,35,4.7,86.0,89,1.0,0.5,0.3,7.38,0.6842,1,100.0
1831,10104,Desenvolvedor Frontend,Segurança da Informação,Senior,3,29,7,Doutorado,8,4,BASICO,1,35,4.8,91.4,95,1.0,0.5,0.3,6.28,0.7114,1,100.0
1832,10005,Desenvolvedor Full Stack,Gestão de Produtos,Intermediário,2,53,13,Superior Completo,5,5,INTERMEDIARIO,2,50,4.5,80.0,85,1.0,0.5,1.0,9.11,0.9275,1,100.0
1832,10039,Desenvolvedor Full Stack,Gestão de Produtos,Intermediário,2,53,13,Superior Completo,5,5,BASICO,1,15,4.9,93.8,97,1.0,1.0,1.0,10.0,0.98,1,100.0
1832,10041,Desenvolvedor Full Stack,Gestão de Produtos,Intermediário,2,53,13,Superior Completo,5,5,INTERMEDIARIO,2,25,4.7,89.5,94,1.0,0.5,1.0,9.3,0.9769,1,100.0
1832,10037,Desenvolvedor Full Stack,Gestão de Produtos,Intermediário,2,53,13,Superior Completo,5,5,INTERMEDIARIO,2,38,4.8,87.2,92,1.0,0.5,1.0,9.55,0.9233,1,100.0
1832,10014,Desenvolvedor Full Stack,Gestão de Produtos,Intermediário,2,53,13,Superior Completo,5,5,INTERMEDIARIO,2,30,4.7,83.0,87,1.0,0.5,0.3,6.29,0.3862,0,90.1
1832,10070,Desenvolvedor Full Stack,Gestão de Produtos,Intermediário,2,53,13,Superior Completo,5,5,AVANCADO,3,35,4.9,88.3,94,0.3,0.5,0.3,5.62,0.649,1,100.0
1832,10082,Desenvolvedor Full Stack,Gestão de Produtos,Intermediário,2,53,13,Superior Completo,5,5,AVANCADO,3,45,4.9,87.3,94,0.3,0.5,0.3,5.29,0.5902,1,100.0
1833,10175,QA/Tester,Ciência de Dados,Intermediário,2,51,11,Superior Incompleto,4,10,INTERMEDIARIO,2,38,4.9,90.6,96,1.0,1.0,1.0,9.93,0.98,1,100.0
1833,10182,QA/Tester,Ciência de Dados,Intermediário,2,51,11,Superior Incompleto,4,10,AVANCADO,3,36,4.8,89.4,94,0.3,1.0,1.0,7.69,0.8243,1,100.0
1833,10181,QA/Tester,Ciência de Dados,Intermediário,2,51,11,Superior Incompleto,4,10,INTERMEDIARIO,2,30,4.9,90.8,96,1.0,1.0,1.0,9.55,0.98,1,100.0
1833,10174,QA/Tester,Ciência de Dados,Intermediário,2,51,11,Superior Incompleto,4,10,BASICO,1,30,4.8,93.2,97,1.0,1.0,1.0,10.0,0.98,1,100.0
1833,10177,QA/Tester,Ciência de Dados,Intermediário,2,51,11,Superior Incompleto,4,10,INTERMEDIARIO,2,28,4.8,92.4,96,1.0,1.0,1.0,9.37,0.9171,1,100.0
1833,10074,QA/Tester,Ciência de Dados,Intermediário,2,51,11,Superior Incompleto,4,10,BASICO,1,35,4.9,91.5,96,1.0,1.0,0.3,7.12,0.8374,1,100.0
1833,10006,QA/Tester,Ciência de Dados,Intermediário,2,51,11,Superior Incompleto,4,10,INTERMEDIARIO,2,35,4.6,84.0,88,1.0,1.0,0.3,8.12,0.7066,1,100.0
1833,10087,QA/Tester,Ciência de Dados,Intermediário,2,51,11,Superior Incompleto,4,10,INTERMEDIARIO,2,38,4.7,89.4,93,1.0,1.0,0.3,7.51,0.8386,1,100.0
1834,10176,QA/Tester,Infraestrutura/Cloud,Intermediário,2,30,3,Pós-graduação,6,10,INTERMEDIARIO,2,32,4.9,91.8,96,1.0,1.0,1.0,10.0,0.8911,0,80.0
1834,10182,QA/Tester,Infraestrutura/Cloud,Intermediário,2,30,3,Pós-graduação,6,10,AVANCADO,3,36,4.8,89.4,94,0.3,1.0,1.0,7.7,0.8002,1,100.0
1834,10174,QA/Tester,Infraestrutura/Cloud,Intermediário,2,30,3,Pós-graduação,6,10,BASICO,1,30,4.8,93.2,97,1.0,1.0,1.0,9.89,0.98,1,100.0
1834,10179,QA/Tester,Infraestrutura/Cloud,Intermediário,2,30,3,Pós-graduação,6,10,AVANCADO,3,40,4.8,88.7,94,0.3,1.0,1.0,9.51,0.7587,1,100.0
1834,10178,QA/Tester,Infraestrutura/Cloud,Intermediário,2,30,3,Pós-graduação,6,10,AVANCADO,3,35,4.8,89.3,94,0.3,1.0,1.0,8.51,0.8465,1,100.0
1834,10003,QA/Tester,Infraestrutura/Cloud,Intermediário,2,30,3,Pós-graduação,6,10,BASICO,1,15,4.7,90.0,92,1.0,1.0,0.3,6.99,0.6165,0,55.2
1834,10088,QA/Tester,Infraestrutura/Cloud,Intermediário,2,30,3,Pós-graduação,6,10,AVANCADO,3,45,4.9,87.6,95,0.3,0.5,0.3,5.62,0.3254,1,100.0
1834,10076,QA/Tester,Infraestrutura/Cloud,Intermediário,2,30,3,Pós-graduação,6,10,INTERMEDIARIO,2,48,4.9,87.6,95,1.0,0.5,0.3,6.03,0.6605,1,100.0
1835,10156,Especialista em Cloud,Estudante,Senior,3,35,11,Ensino Médio,2,6,AVANCADO,3,42,4.8,88.9,94,1.0,0.5,1.0,9.42,0.8379,1,100.0
1835,10155,Especialista em Cloud,Estudante,Senior,3,35,11,Ensino Médio,2,6,AVANCADO,3,45,4.8,89.2,95,1.0,0.5,1.0,9.92,0.98,1,100.0
1835,10154,Especialista em Cloud,Estudante,Senior,3,35,11,Ensino Médio,2,6,AVANCADO,3,48,4.9,88.7,96,1.0,0.5,1.0,9.83,0.9045,1,100.0
1835,10160,Especialista em Cloud,Estudante,Senior,3,35,11,Ensino Médio,2,6,AVANCADO,3,44,4.9,87.8,94,1.0,0.5,1.0,10.0,0.7673,1,100.0
1835,10063,Especialista em Cloud,Estudante,Senior,3,35,11,Ensino Médio,2,6,AVANCADO,3,28,4.7,88.2,92,1.0,0.5,0.3,6.29,0.5442,0,65.2
1835,10037,Especialista em Cloud,Estudante,Senior,3,35,11,Ensino Médio,2,6,INTERMEDIARIO,2,38,4.8,87.2,92,1.0,0.5,0.3,5.86,0.6778,1,100.0
1835,10081,Especialista em Cloud,Estudante,Senior,3,35,11,Ensino Médio,2,6,AVANCADO,3,38,4.7,86.8,92,1.0,0.5,0.3,6.98,0.5839,1,100.0
1836,10107,DevOps Engineer,Outro,Senior,3,47,18,Pós-graduação,6,15,INTERMEDIARIO,2,28,4.8,91.6,96,1.0,1.0,1.0,9.49,0.98,1,100.0
1836,10106,DevOps Engineer,Outro,Senior,3,47,18,Pós-graduação,6,15,AVANCADO,3,48,4.9,86.8,95,1.0,1.0,1.0,10.0,0.98,1,100.0
1836,10034,DevOps Engineer,Outro,Senior,3,47,18,Pós-graduação,6,15,BASICO,1,30,4.8,92.5,97,1.0,1.0,0.3,7.18,0.8088,1,100.0
1837,10094,Analista de Dados,Tecnologia da Informação,Intermediário,2,24,5,Superior Completo,5,5,INTERMEDIARIO,2,32,4.8,92.6,96,1.0,0.5,1.0,9.76,0.9761,1,100.0
1837,10095,Analista de Dados,Tecnologia da Informação,Intermediário,2,24,5,Superior Completo,5,5,INTERMEDIARIO,2,38,4.9,91.3,97,1.0,0.5,1.0,9.22,0.9006,1,100.0
1837,10011,Analista de Dados,Tecnologia da Informação,Intermediário,2,24,5,Superior Completo,5,5,BASICO,1,30,4.6,84.0,87,1.0,0.5,1.0,8.41,0.8972,1,100.0
1837,10102,Analista de Dados,Tecnologia da Informação,Intermediário,2,24,5,Superior Completo,5,5,INTERMEDIARIO,2,26,4.7,92.9,95,1.0,0.5,1.0,9.56,0.7993,1,100.0
1837,10100,Analista de Dados,Tecnologia da Informação,Intermediário,2,24,5,Superior Completo,5,5,BASICO,1,30,4.7,91.6,94,1.0,0.5,1.0,9.4,0.8682,0,19.8
1837,10162,Analista de Dados,Tecnologia da Informação,Intermediário,2,24,5,Superior Completo,5,5,AVANCADO,3,38,4.7,87.9,93,0.3,0.5,0.3,5.01,0.4076,1,100.0
1837,10155,Analista de Dados,Tecnologia da Informação,Intermediário,2,24,5,Superior Completo,5,5,AVANCADO,3,45,4.8,89.2,95,0.3,0.5,0.3,4.35,0.4604,0,25.1
1837,10141,Analista de Dados,Tecnologia da Informação,Intermediário,2,24,5,Superior Completo,5,5,AVANCADO,3,32,4.7,87.3,93,0.3,0.5,0.3,4.48,0.2702,0,13.4
1838,10085,Engenheiro de Dados,Gestão de Produtos,Senior,3,37,10,Pós-graduação,6,8,AVANCADO,3,48,4.9,86.7,93,1.0,0.5,1.0,9.4,0.846,1,100.0
1838,10084,Engenheiro de Dados,Gestão de Produtos,Senior,3,37,10,Pós-graduação,6,8,INTERMEDIARIO,2,35,4.8,90.2,95,1.0,0.5,1.0,9.23,0.7587,1,100.0
1838,10012,Engenheiro de Dados,Gestão de Produtos,Senior,3,37,10,Pós-graduação,6,8,INTERMEDIARIO,2,45,4.7,82.0,86,1.0,0.5,1.0,8.35,0.8416,1,100.0
1838,10092,Engenheiro de Dados,Gestão de Produtos,Senior,3,37,10,Pós-graduação,6,8,AVANCADO,3,30,4.7,88.7,93,1.0,1.0,1.0,10.0,0.9457,1,100.0
1838,10093,Engenheiro de Dados,Gestão de Produtos,Senior,3,37,10,Pós-graduação,6,8,AVANCADO,3,32,4.8,87.9,93,1.0,1.0,1.0,9.49,0.98,1,100.0
1838,10003,Engenheiro de Dados,Gestão de Produtos,Senior,3,37,10,Pós-graduação,6,8,BASICO,1,15,4.7,90.0,92,1.0,1.0,0.3,8.63,0.8073,1,100.0
1838,10167,Engenheiro de Dados,Gestão de Produtos,Senior,3,37,10,Pós-graduação,6,8,AVANCADO,3,42,4.9,88.7,95,1.0,0.5,0.3,6.53,0.5907,0,43.6
1838,10142,Engenheiro de Dados,Gestão de Produtos,Senior,3,37,10,Pós-graduação,6,8,AVANCADO,3,48,4.9,86.9,94,1.0,0.5,0.3,5.84,0.5955,0,61.0
1839,10145,Engenheiro de Machine Learning,Estudante,Intermediário,2,24,4,Técnico,3,5,AVANCADO,3,50,4.9,85.8,94,0.3,0.5,1.0,7.82,0.6768,1,100.0
1839,10144,Engenheiro de Machine Learning,Estudante,Intermediário,2,24,4,Técnico,3,5,AVANCADO,3,48,4.9,87.4,95,0.3,0.5,1.0,7.99,0.5661,1,100.0
1839,10152,Engenheiro de Machine Learning,Estudante,Intermediário,2,24,4,Técnico,3,5,AVANCADO,3,40,4.8,86.7,93,0.3,0.5,1.0,8.42,0.7303,0,68.9
1839,10017,Engenheiro de Machine Learning,Estudante,Intermediário,2,24,4,Técnico,3,5,AVANCADO,3,40,4.7,78.0,84,0.3,0.5,1.0,7.95,0.6258,0,50.6
1839,10109,Engenheiro de Machine Learning,Estudante,Intermediário,2,24,4,Técnico,3,5,AVANCADO,3,45,4.8,87.5,94,0.3,0.5,0.3,4.13,0.3073,0,43.1
1839,10082,Engenheiro de Machine Learning,Estudante,Intermediário,2,24,4,Técnico,3,5,AVANCADO,3,45,4.9,87.3,94,0.3,0.5,0.3,4.69,0.4113,0,79.2
1839,10129,Engenheiro de Machine Learning,Estudante,Intermediário,2,24,4,Técnico,3,5,AVANCADO,3,35,4.9,89.7,95,0.3,0.5,0.3,4.24,0.4431,0,20.3
1840,10160,Especialista em Cloud,Suporte Técnico,Intermediário,2,22,4,Ensino Fundamental,1,20,AVANCADO,3,44,4.9,87.8,94,0.3,1.0,1.0,8.26,0.7518,1,100.0
1840,10155,Especialista em Cloud,Suporte Técnico,Intermediário,2,22,4,Ensino Fundamental,1,20,AVANCADO,3,45,4.8,89.2,95,0.3,1.0,1.0,7.74,0.7527,1,100.0
1840,10158,Especialista em Cloud,Suporte Técnico,Intermediário,2,22,4,Ensino Fundamental,1,20,AVANCADO,3,40,4.9,88.6,95,0.3,1.0,1.0,8.32,0.776,0,81.8
